Timestamp,Latitude,Longitude,Altitude,Satellites,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Vibration
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,,,,,,,Detected
2025-06-05 22:17:26,,,,,,,,,,,Detected
2025-06-05 22:17:26,,,,,,,,,,,Detected
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,,,,,,,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.98046875,-0.030029296875,0.264892578125,-0.16030534351145037,0.061068702290076333,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:26,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:27,,,,,0.984130859375,-0.03662109375,0.25732421875,-0.16030534351145037,0.183206106870229,0.015267175572519083,None
2025-06-05 22:17:28,,,,,0.978271484375,-0.034423828125,0.26171875,-0.16793893129770993,0.06870229007633588,0.007633587786259542,None
2025-06-05 22:17:29,,,,,0.975830078125,-0.031494140625,0.263671875,-0.1297709923664122,0.11450381679389313,-0.015267175572519083,None
2025-06-05 22:17:30,,,,,0.980712890625,-0.03515625,0.263427734375,-0.13740458015267176,0.12213740458015267,0.007633587786259542,None
2025-06-05 22:17:31,,,,,0.976318359375,-0.017822265625,0.270751953125,-0.16793893129770993,0.183206106870229,0.030534351145038167,None
2025-06-05 22:17:32,,,,,0.97998046875,-0.017822265625,0.27197265625,-0.1450381679389313,0.0916030534351145,-0.061068702290076333,None
2025-06-05 22:17:33,,,,,0.973388671875,-0.029296875,0.263916015625,-0.16793893129770993,0.0916030534351145,-0.022900763358778626,None
2025-06-05 22:17:34,,,,,0.97412109375,-0.034423828125,0.254638671875,-0.13740458015267176,0.13740458015267176,0.0,None
2025-06-05 22:17:35,,,,,0.9794921875,-0.032470703125,0.274169921875,-0.1450381679389313,0.1297709923664122,0.015267175572519083,None
2025-06-05 22:17:36,,,,,0.971923828125,-0.031005859375,0.26220703125,-0.13740458015267176,0.1450381679389313,-0.015267175572519083,None
2025-06-05 22:17:37,,,,,0.975830078125,-0.030029296875,0.25,-0.16793893129770993,0.10687022900763359,0.03816793893129771,None
2025-06-05 22:17:38,,,,,0.973388671875,-0.032470703125,0.25830078125,-0.13740458015267176,0.13740458015267176,-0.007633587786259542,None
2025-06-05 22:17:39,,,,,0.97900390625,-0.030517578125,0.2529296875,-0.13740458015267176,0.10687022900763359,0.007633587786259542,None
2025-06-05 22:17:40,,,,,0.98388671875,-0.03662109375,0.255859375,-0.12213740458015267,0.1450381679389313,-0.015267175572519083,None
