Timestamp,STATUS,FUEL_STATUS,ENGINE_LOAD,COOLANT_TEMP,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,INTAKE_PRESSURE,RPM,SPEED,TIMING_ADVANCE,INTAKE_TEMP,THROTTLE_POS,O2_SENSORS,O2_B1S1,OBD_COMPLIANCE,RUN_TIME,PIDS_B,DISTANCE_W_MIL,EVAPORATIVE_PURGE,WARMUPS_SINCE_DTC_CLEAR,DISTANCE_SINCE_DTC_CLEAR,BAROMETRIC_PRESSURE,PIDS_C,CONTROL_MODULE_VOLTAGE,ABSOLUTE_LOAD,RELATIVE_THROTTLE_POS
1726903857.0849288,<obd.OBDResponse.Status object at 0x7ff6a63e0e10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,86,0.78125,0.0,32,1429.75,18.0,33.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.155,EOBD (Europe),395.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.906,14.509803921568627,3.1372549019607843
1726903858.2735457,<obd.OBDResponse.Status object at 0x7ff6a63f8b90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,0.0,0.0,31,1410.75,18.0,32.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),396.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.418000000000001,14.509803921568627,3.1372549019607843
1726903859.4678774,<obd.OBDResponse.Status object at 0x7ff6a63fa010>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,2.34375,0.78125,31,1414.5,18.0,33.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.13,EOBD (Europe),398.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.18,14.509803921568627,3.1372549019607843
1726903860.6622689,<obd.OBDResponse.Status object at 0x7ff6a63f8810>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,86,3.125,0.78125,33,1405.25,18.0,33.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.76,EOBD (Europe),399.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.594,14.509803921568627,3.1372549019607843
1726903861.8565767,<obd.OBDResponse.Status object at 0x7ff6a63f9790>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,86,4.6875,0.78125,32,1425.5,18.0,33.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.77,EOBD (Europe),400.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.477,14.117647058823529,3.1372549019607843
1726903863.050906,<obd.OBDResponse.Status object at 0x7ff6a63f9d10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.92156862745098,86,-0.78125,0.78125,31,1428.5,18.0,34.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.225,EOBD (Europe),401.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.199,14.509803921568627,3.1372549019607843
1726903864.245075,<obd.OBDResponse.Status object at 0x7ff6a6400990>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,-1.5625,0.78125,31,1414.25,18.0,32.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.095,EOBD (Europe),402.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.535,14.509803921568627,3.1372549019607843
1726903865.4334755,<obd.OBDResponse.Status object at 0x7ff6a6401650>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,3.125,0.78125,31,1424.5,18.0,32.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.82,EOBD (Europe),403.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.652000000000001,14.509803921568627,3.1372549019607843
1726903866.622085,<obd.OBDResponse.Status object at 0x7ff6a6400d10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",24.313725490196077,86,3.90625,1.5625,32,1407.25,18.0,32.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.77,EOBD (Europe),406.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.238,14.901960784313726,3.1372549019607843
1726903867.8281958,<obd.OBDResponse.Status object at 0x7ff6a6400e50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,-0.78125,1.5625,33,1424.75,18.0,33.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.15,EOBD (Europe),407.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.359,14.509803921568627,3.1372549019607843
1726903869.016607,<obd.OBDResponse.Status object at 0x7ff6a6400310>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,1.5625,1.5625,32,1430.5,18.0,33.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.135,EOBD (Europe),408.0,10000000000001011010000000000001,0.0,7.0588235294117645,10.0,204.0,99,01101000000000000000000000000000,14.219,14.509803921568627,3.1372549019607843
1726903870.2047331,<obd.OBDResponse.Status object at 0x7ff6a6400e10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.529411764705884,86,2.34375,1.5625,31,1430.0,18.0,33.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.67,EOBD (Europe),409.0,10000000000001011010000000000001,0.0,7.0588235294117645,10.0,204.0,99,01101000000000000000000000000000,13.77,14.509803921568627,3.1372549019607843
1726903871.3932552,<obd.OBDResponse.Status object at 0x7ff6a6401b90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,86,3.125,1.5625,31,1448.5,18.0,34.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.77,EOBD (Europe),410.0,10000000000001011010000000000001,0.0,7.0588235294117645,10.0,204.0,99,01101000000000000000000000000000,13.496,14.117647058823529,3.1372549019607843
1726903872.581743,<obd.OBDResponse.Status object at 0x7ff6a6400c50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.92156862745098,86,-1.5625,1.5625,32,1415.75,18.0,33.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.11,EOBD (Europe),411.0,10000000000001011010000000000001,0.0,7.450980392156863,10.0,204.0,99,01101000000000000000000000000000,14.238,14.509803921568627,3.1372549019607843
1726903873.7760656,<obd.OBDResponse.Status object at 0x7ff6a6401ad0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,86,-1.5625,1.5625,31,1443.25,18.0,33.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.11,EOBD (Europe),413.0,10000000000001011010000000000001,0.0,7.450980392156863,10.0,204.0,99,01101000000000000000000000000000,13.457,14.117647058823529,3.1372549019607843
1726903874.9702213,<obd.OBDResponse.Status object at 0x7ff6a6400f10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",22.745098039215687,86,3.125,1.5625,32,1460.5,18.0,35.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.795,EOBD (Europe),414.0,10000000000001011010000000000001,0.0,7.450980392156863,10.0,204.0,99,01101000000000000000000000000000,13.574,14.117647058823529,3.1372549019607843
1726903876.1706278,<obd.OBDResponse.Status object at 0x7ff6a6403950>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,86,-0.78125,1.5625,30,1493.0,19.0,35.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.495,EOBD (Europe),415.0,10000000000001011010000000000001,0.0,7.450980392156863,10.0,204.0,99,01101000000000000000000000000000,14.277000000000001,14.509803921568627,3.1372549019607843
1726903877.3649435,<obd.OBDResponse.Status object at 0x7ff6a63f88d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",22.745098039215687,86,-1.5625,1.5625,32,1459.5,19.0,34.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),416.0,10000000000001011010000000000001,0.0,7.8431372549019605,10.0,204.0,99,01101000000000000000000000000000,13.359,14.117647058823529,3.1372549019607843
1726903878.5593238,<obd.OBDResponse.Status object at 0x7ff6a63f9690>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",22.745098039215687,87,2.34375,1.5625,30,1483.5,19.0,35.0,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.695,EOBD (Europe),417.0,10000000000001011010000000000001,0.0,7.8431372549019605,10.0,204.0,99,01101000000000000000000000000000,13.711,14.117647058823529,3.1372549019607843
1726903879.7536235,<obd.OBDResponse.Status object at 0x7ff6a63f8350>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.137254901960784,87,3.125,1.5625,31,1463.25,18.0,34.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.82,EOBD (Europe),418.0,10000000000001011010000000000001,0.0,7.8431372549019605,10.0,204.0,99,01101000000000000000000000000000,13.965,14.509803921568627,3.1372549019607843
1726903880.947728,<obd.OBDResponse.Status object at 0x7ff6a63f9c50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",22.352941176470587,87,-0.78125,1.5625,30,1479.0,19.0,34.5,38,19.215686274509803,"((), (False, False, False, False), (False, False, False, True))",0.48,EOBD (Europe),420.0,10000000000001011010000000000001,0.0,8.235294117647058,10.0,204.0,99,01101000000000000000000000000000,13.359,11.372549019607844,0.0
