Timestamp,STATUS,FUEL_STATUS,ENGINE_LOAD,COOLANT_TEMP,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,INTAKE_PRESSURE,RPM,SPEED,TIMING_ADVANCE,INTAKE_TEMP,THROTTLE_POS,O2_SENSORS,O2_B1S1,OBD_COMPLIANCE,RUN_TIME,PIDS_B,DISTANCE_W_MIL,EVAPORATIVE_PURGE,WARMUPS_SINCE_DTC_CLEAR,DISTANCE_SINCE_DTC_CLEAR,BAROMETRIC_PRESSURE,PIDS_C,CONTROL_MODULE_VOLTAGE,ABSOLUTE_LOAD,RELATIVE_THROTTLE_POS
1726904043.7029784,<obd.OBDResponse.Status object at 0x7fd48e981310>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.88235294117647,87,-5.46875,0.0,35,1033.5,10.0,7.5,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.69,EOBD (Europe),582.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.145,15.686274509803921,0.0
1726904044.8914797,<obd.OBDResponse.Status object at 0x7fd48e9820d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.058823529411764,87,-5.46875,0.0,34,1028.75,6.0,7.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.73,EOBD (Europe),584.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.969,16.470588235294116,0.0
1726904046.0795796,<obd.OBDResponse.Status object at 0x7fd48e983f50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725490196,87,-1.5625,0.0,35,1012.25,5.0,7.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.76,EOBD (Europe),585.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.238,16.470588235294116,0.0
1726904047.273905,<obd.OBDResponse.Status object at 0x7fd48e981610>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,87,-4.6875,0.0,35,997.5,4.0,7.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.115,EOBD (Europe),586.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.789,16.07843137254902,0.0
1726904048.4681633,<obd.OBDResponse.Status object at 0x7fd48e983410>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,87,-4.6875,-0.78125,36,981.25,2.0,6.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.7,EOBD (Europe),587.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.828,16.470588235294116,0.0
1726904049.668468,<obd.OBDResponse.Status object at 0x7fd48e981ed0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,87,-5.46875,-0.78125,35,964.5,2.0,7.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.1,EOBD (Europe),588.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.023,16.470588235294116,0.0
1726904050.8687484,<obd.OBDResponse.Status object at 0x7fd48e982a90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,87,-3.125,-0.78125,36,990.5,1.0,5.5,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.73,EOBD (Europe),589.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.652000000000001,16.07843137254902,0.0
1726904052.0632796,<obd.OBDResponse.Status object at 0x7fd48e9817d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,87,-6.25,-0.78125,36,976.75,0.0,7.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.355,EOBD (Europe),591.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.73,16.470588235294116,0.0
1726904053.2572331,<obd.OBDResponse.Status object at 0x7fd48e9812d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,88,-4.6875,-0.78125,35,968.25,0.0,6.0,37,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),592.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.789,16.07843137254902,0.0
1726904054.4515727,<obd.OBDResponse.Status object at 0x7fd48e980510>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.058823529411764,88,-3.90625,-0.78125,34,966.75,0.0,6.0,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.785,EOBD (Europe),593.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.281,16.07843137254902,0.0
1726904055.646036,<obd.OBDResponse.Status object at 0x7fd48e9811d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.666666666666668,88,-7.03125,-3.90625,35,927.25,1.0,8.0,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),594.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.398,16.470588235294116,0.0
1726904056.8402488,<obd.OBDResponse.Status object at 0x7fd48e981a50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725490196,88,-4.6875,-3.90625,36,884.75,4.0,7.5,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.07,EOBD (Europe),595.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.887,16.862745098039216,0.0
1726904058.0284226,<obd.OBDResponse.Status object at 0x7fd48e982950>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725490196,88,-1.5625,-3.90625,34,910.5,5.0,5.0,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.1,EOBD (Europe),596.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.141,16.470588235294116,0.0
1726904059.2162275,<obd.OBDResponse.Status object at 0x7fd48e983490>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,88,0.78125,-3.90625,36,934.0,6.0,4.0,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.78,EOBD (Europe),598.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.73,15.686274509803921,0.0
1726904060.4047005,<obd.OBDResponse.Status object at 0x7fd48e982090>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.666666666666668,88,-1.5625,-3.90625,36,904.5,9.0,6.0,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.68,EOBD (Europe),599.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.848,16.07843137254902,0.0
1726904061.5932176,<obd.OBDResponse.Status object at 0x7fd48e9807d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.058823529411764,88,-1.5625,-3.90625,34,910.5,11.0,4.5,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.115,EOBD (Europe),600.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.73,16.07843137254902,0.0
1726904062.7875977,<obd.OBDResponse.Status object at 0x7fd48e9832d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.058823529411764,89,-0.78125,-4.6875,34,895.25,11.0,5.5,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.705,EOBD (Europe),601.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.906,16.07843137254902,0.0
1726904063.981833,<obd.OBDResponse.Status object at 0x7fd48e981290>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.274509803921568,89,-1.5625,-4.6875,33,899.75,12.0,6.5,38,16.07843137254902,"((), (False, False, False, False), (False, False, False, True))",0.095,EOBD (Europe),602.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.199,15.686274509803921,0.0
1726904075.210492,<obd.OBDResponse.Status object at 0x7fd48ebcb890>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",17.254901960784313,89,2.34375,-0.78125,25,1156.0,15.0,9.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.76,EOBD (Europe),613.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.496,10.588235294117647,0.0
1726904076.4047604,<obd.OBDResponse.Status object at 0x7fd48e98c650>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",18.03921568627451,89,0.0,-0.78125,26,1107.0,14.0,9.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.115,EOBD (Europe),614.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.34,11.372549019607844,0.0
1726904077.598951,<obd.OBDResponse.Status object at 0x7fd48e98e810>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",18.03921568627451,89,1.5625,-0.78125,25,1147.5,14.0,7.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),615.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.672,10.980392156862745,0.39215686274509803
1726904078.7933002,<obd.OBDResponse.Status object at 0x7fd48e98cb90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",18.03921568627451,89,3.125,-0.78125,25,1125.75,14.0,8.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.765,EOBD (Europe),617.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.613,10.980392156862745,0.0
1726904079.981699,<obd.OBDResponse.Status object at 0x7fd48e98e950>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",18.823529411764707,89,0.0,-0.78125,26,1090.0,14.0,7.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.11,EOBD (Europe),618.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.457,11.372549019607844,0.0
1726904081.187739,<obd.OBDResponse.Status object at 0x7fd48e989010>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20.0,89,1.5625,-0.78125,27,1054.25,13.0,9.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.775,EOBD (Europe),620.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.988,13.72549019607843,0.0
1726904082.3821747,<obd.OBDResponse.Status object at 0x7fd48e98c850>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",24.705882352941178,89,0.0,-4.6875,32,921.0,11.0,8.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.8,EOBD (Europe),621.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.301,14.901960784313726,0.0
1726904083.576271,<obd.OBDResponse.Status object at 0x7fd48e988b10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.098039215686274,89,-2.34375,-4.6875,34,937.0,12.0,5.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.1,EOBD (Europe),622.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.125,14.901960784313726,0.0
1726904084.7707863,<obd.OBDResponse.Status object at 0x7fd48e988dd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.49019607843137,89,0.78125,-4.6875,33,914.0,11.0,6.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.11,EOBD (Europe),623.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.203,15.686274509803921,0.0
1726904085.9649568,<obd.OBDResponse.Status object at 0x7fd48e989b10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.058823529411764,89,1.5625,-4.6875,34,916.25,9.0,5.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.755,EOBD (Europe),625.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.027000000000001,16.07843137254902,0.0
1726904087.1593251,<obd.OBDResponse.Status object at 0x7fd48e988490>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725490196,89,0.0,-4.6875,35,901.75,7.0,5.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.1,EOBD (Europe),626.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.867,16.470588235294116,0.0
1726904088.3535833,<obd.OBDResponse.Status object at 0x7fd48e98fb50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,89,2.34375,-4.6875,36,922.0,3.0,4.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.69,EOBD (Europe),627.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.16,15.686274509803921,0.0
1726904089.5536876,<obd.OBDResponse.Status object at 0x7fd48e98e3d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.274509803921568,89,0.78125,-3.90625,34,944.25,0.0,4.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.78,EOBD (Europe),628.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.043000000000001,15.294117647058822,0.0
1726904090.7481198,<obd.OBDResponse.Status object at 0x7fd48e98ef90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.49019607843137,89,-0.78125,-3.90625,34,923.5,0.0,7.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),629.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.789,15.294117647058822,0.0
1726904091.9363756,<obd.OBDResponse.Status object at 0x7fd48e98ee10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.666666666666668,89,1.5625,-3.90625,34,925.0,0.0,4.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.67,EOBD (Europe),630.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.125,15.294117647058822,0.0
1726904093.1246605,<obd.OBDResponse.Status object at 0x7fd48e98cad0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.88235294117647,89,0.0,-3.90625,32,931.0,0.0,5.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.735,EOBD (Europe),632.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.891,15.686274509803921,0.0
1726904094.3128803,<obd.OBDResponse.Status object at 0x7fd48e989ed0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.058823529411764,89,0.0,-3.90625,34,901.75,0.0,5.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.095,EOBD (Europe),633.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.105,16.470588235294116,0.0
1726904095.5012186,<obd.OBDResponse.Status object at 0x7fd48e98e4d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039215686,89,2.34375,-3.90625,34,940.25,0.0,4.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.73,EOBD (Europe),634.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.949,16.862745098039216,0.0
1726904096.6894355,<obd.OBDResponse.Status object at 0x7fd48e988550>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",31.764705882352942,89,0.0,-3.90625,52,663.5,0.0,9.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),635.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.066,26.274509803921568,0.0
1726904097.8897953,<obd.OBDResponse.Status object at 0x7fd48e9c7e50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",31.764705882352942,89,2.34375,-0.78125,38,967.25,1.0,7.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.795,EOBD (Europe),636.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.164,20.0,0.0
1726904099.0840464,<obd.OBDResponse.Status object at 0x7fd48e988c90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",45.490196078431374,89,-0.78125,-3.90625,54,850.5,1.0,1.0,39,16.862745098039216,"((), (False, False, False, False), (False, False, False, True))",0.22,EOBD (Europe),637.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.984,19.215686274509803,0.0
